N,P,K,temperature,humidity,ph,label,soil_texture
83,162,271,20.46657776,65.97598029,6.456079585,grapes,Sandy Loam
83,168,275,29.36947679,66.53996362,6.336426667,grapes,Sandy Loam
96,163,278,10.72302459,65.02130636,6.425419926,grapes,Loam
115,169,271,14.97846952,65.49979873,6.294395676,grapes,Sandy Loam
114,156,278,15.3246651,66.67215994,6.477768039,grapes,Loam
94,149,271,18.73932187,66.12109244,5.931538447,grapes,Sandy Loam
96,168,277,19.3642553,68.36094029,5.980598579,grapes,Sandy Loam
92,165,271,41.20733624,66.61051026,6.389783283,grapes,Sandy Loam
108,168,279,33.34214482,67.51034633,5.693287415,grapes,Sandy Loam
97,162,277,23.81995682,65.12211649,6.00299607,grapes,Stony / Rocky Loam
107,159,272,40.66012294,66.24995984,6.372959542,grapes,Loam
112,164,281,11.82768186,65.2827185,5.510924849,grapes,Loam
90,169,271,13.28504331,68.54193816,5.69945282,grapes,Sandy Loam
114,161,272,35.83089092,68.32560104,5.778594403,grapes,Sandy Loam
115,150,275,26.18159716,66.03886263,6.315586313,grapes,Sandy Loam
115,161,278,24.57558351,65.70695797,5.971813006,grapes,Sandy Loam
104,171,279,29.67229086,68.71498986,5.891195653,grapes,Sandy Loam
107,150,275,39.37102553,66.25353895,6.129812716,grapes,Sandy Loam
81,169,281,17.66558428,67.92903419,6.313085601,grapes,Sandy Loam
83,149,272,24.06679352,67.66396666,6.053662544,grapes,Sandy Loam
109,162,278,15.31413469,65.09711412,5.804799142,grapes,Sandy Loam
110,164,275,21.77466746,65.54942557,6.400719746,grapes,Sandy Loam
91,174,275,26.91624843,65.76838926,5.953966361,grapes,Sandy Loam
83,165,277,41.65602996,67.22118237,5.609255992,grapes,Loam
100,158,271,17.98667801,66.17712085,5.777271492,grapes,Loam
91,159,277,29.12033769,67.79092939,5.682395429,grapes,Loam
114,158,279,34.38922481,68.18392806,5.863996687,grapes,Sandy Loam
113,164,279,41.36106301,67.79782954,6.444373116,grapes,Loam
108,149,281,35.12158265,67.26890793,5.550832178,grapes,Stony / Rocky Loam
110,154,280,19.6491772,65.15215777,6.107741788,grapes,Sandy Loam
76,161,276,16.27852801,67.94270065,5.620745638,grapes,Loam
114,169,279,21.11903604,65.63399198,6.349875906,grapes,Sandy Loam
103,174,278,19.2077707,67.9042841,6.484323189,grapes,Loam
81,157,276,25.96308415,67.57813624,5.838748311,grapes,Loam
81,168,275,25.67385024,66.6212135,6.29099842,grapes,Sandy Loam
104,151,272,41.94865736,66.15595212,5.638328481,grapes,Sandy Loam
112,173,273,11.18994268,65.8084305,6.415555956,grapes,Loam
113,149,273,17.5438296,67.94703302,6.323722572,grapes,Loam
113,170,274,13.05809741,65.28297993,5.757009965,grapes,Sandy Loam
89,150,279,9.724457611,68.74765639,6.158689406,grapes,Sandy Loam
81,154,280,27.92004934,67.93262435,5.733539807,grapes,Sandy Loam
107,167,273,9.535585543,65.73112694,5.908724337,grapes,Loam
86,153,280,13.42988625,65.06633966,6.361141107,grapes,Sandy Loam
98,167,276,9.851242629,65.22631717,5.96537863,grapes,Loam
115,172,277,24.97256132,67.72828653,6.476757723,grapes,Sandy Loam
81,171,278,27.23708304,67.94573346,6.224542938,grapes,Sandy Loam
112,153,271,18.70679077,68.4795292,6.209928251,grapes,Loam
110,163,280,9.949929082,67.55138983,5.841138354,grapes,Stony / Rocky Loam
105,43,41,26.47330219,70.92254421,6.283818329,watermelon,Sandy
105,37,45,25.18780042,73.44621709,6.818261383,watermelon,Sandy Loam
91,48,40,25.29954705,71.77527562,6.37620108,watermelon,Sandy Loam
100,26,40,24.74631269,78.30866319,6.581587932,watermelon,Sandy Loam
79,40,42,26.58740671,71.32563243,6.932739726,watermelon,Sandy
66,44,45,24.53442564,78.989272,6.140099215,watermelon,Sandy Loam
71,45,35,26.0713757,78.7285657,6.467095849,watermelon,Sandy Loam
71,40,43,25.96534238,79.77076659,6.849471704,watermelon,Sandy Loam
68,40,35,26.22338015,75.34866045,6.512196212,watermelon,Sandy
104,31,44,24.41311871,79.81574032,6.039584629,watermelon,Sandy
69,43,43,26.49195283,70.04678201,6.057697106,watermelon,Sandy Loam
72,33,37,24.04355803,74.18406764,6.423898762,watermelon,Sandy Loam
87,28,37,25.5421695,73.31883376,6.936997681,watermelon,Sandy
105,27,40,26.74550678,73.9195902,6.251286661,watermelon,Sandy Loam
90,35,36,25.7131428,70.22972777,6.190015912,watermelon,Sandy
81,30,41,25.76484262,74.1726996,6.681606702,watermelon,Sandy Loam
88,32,42,26.79489868,79.64815231,6.51075991,watermelon,Sandy Loam
95,39,45,24.9004602,79.73524177,6.770278088,watermelon,Sandy Loam
67,36,40,26.80750629,78.22874955,6.429788073,watermelon,Sandy Loam
89,35,41,25.11189154,70.02621335,6.209888345,watermelon,Sandy Loam
91,32,40,26.2148837,77.6883982,6.419052193,watermelon,Sandy Loam
83,26,42,24.9103226,76.97190046,6.237861736,watermelon,Sandy
106,37,39,25.79448878,74.26830701,6.762471629,watermelon,Sandy
81,34,45,25.26931156,77.55055105,6.612847999,watermelon,Sandy Loam
69,47,42,25.76402693,77.5931128,6.704688865,watermelon,Sandy
69,27,35,25.85483596,79.13163965,6.049609892,watermelon,Sandy Loam
77,39,40,24.33528185,71.44030363,6.762030215,watermelon,Sandy Loam
102,23,44,25.37601283,70.99313508,6.65398725,watermelon,Sandy Loam
98,46,44,24.86094646,75.05318563,6.738030547,watermelon,Sandy Loam
74,47,41,24.71885473,78.94568335,6.095689937,watermelon,Sandy Loam
104,33,35,24.21495706,74.20576992,6.538006356,watermelon,Sandy Loam
78,39,38,25.81692236,72.043255,6.377427122,watermelon,Sandy Loam
92,32,35,24.47018505,74.16390229,6.417011754,watermelon,Sandy Loam
85,23,37,24.13078816,74.84494575,6.649086972,watermelon,Sandy Loam
84,26,41,26.1793464,76.52258079,6.25933595,watermelon,Sandy Loam
94,40,36,26.17668721,76.7295205,6.121168559,watermelon,Sandy Loam
105,25,45,26.03867719,74.6378378,6.031424482,watermelon,Loam
103,45,38,26.53259325,72.39053979,6.835268184,watermelon,Sandy
95,28,43,26.81938687,77.8274604,6.551750306,watermelon,Sandy Loam
66,34,36,25.50405534,71.40297428,6.940236218,watermelon,Sandy Loam
86,36,42,26.20234499,70.38266489,6.87606733,watermelon,Sandy
77,25,43,25.13735887,79.28272716,6.457216535,watermelon,Sandy Loam
72,24,43,25.92030221,73.47202566,6.921847888,watermelon,Sandy Loam
93,23,42,26.6634609,79.98405233,6.881425746,watermelon,Sandy Loam
89,34,39,24.06731461,71.64075303,6.915717008,watermelon,Sandy Loam
87,38,38,24.6774157,72.75411437,6.206247494,watermelon,Loam
71,43,37,26.11440416,77.64081095,6.29542477,watermelon,Sandy Loam
70,25,41,26.81530456,77.65694462,6.399669044,watermelon,Sandy
88,46,44,25.15623099,70.27525115,6.862157042,watermelon,Sandy Loam
84,43,42,25.2801372,73.15393658,6.224066378,watermelon,Sandy
83,43,40,26.22005978,70.90127035,6.093814669,watermelon,Sandy
76,34,35,24.92093261,70.61750795,6.291540278,watermelon,Sandy
81,30,36,26.21667586,71.01009354,6.32281728,watermelon,Sandy
68,41,39,26.81383586,77.21986949,6.873283991,watermelon,Sandy Loam
68,43,41,24.31334971,77.47409052,6.074209622,watermelon,Sandy Loam
96,46,36,24.29105004,78.04541346,6.49889585,watermelon,Sandy Loam
104,39,41,24.42998931,76.33904774,6.678805092,watermelon,Sandy
106,38,35,25.66576039,78.6984228,6.114128685,watermelon,Sandy
77,25,42,25.07803672,73.46230461,6.405054243,watermelon,Sandy
67,24,45,24.88910524,75.87059083,6.110142735,watermelon,Sandy Loam
87,31,44,25.42900869,72.91481799,6.828982708,watermelon,Sandy Loam
87,35,45,24.37118217,77.1269128,6.451499764,watermelon,Sandy Loam
97,24,43,26.4930645,78.59143088,6.313512999,watermelon,Sandy Loam
93,28,39,25.83202912,79.00481725,6.755192025,watermelon,Sandy Loam
101,29,36,24.41592661,79.39655519,6.623167177,watermelon,Sandy Loam
70,43,42,24.37190239,71.2514818,6.12532356,watermelon,Sandy Loam
106,25,37,24.24782473,73.03687902,6.653867608,watermelon,Sandy Loam
77,30,36,24.64458469,75.49938185,6.343942518,watermelon,Sandy Loam
75,40,42,24.89681131,76.10782926,6.217300786,watermelon,Sandy Loam
99,37,36,25.41864024,71.12122989,6.286387658,watermelon,Sandy Loam
83,40,40,26.26028739,76.14585891,6.7698938,watermelon,Sandy Loam
103,48,40,24.90123934,77.20772913,6.744966312,watermelon,Sandy Loam
76,32,42,24.84740848,79.20454622,6.391858432,watermelon,Sandy Loam
90,41,37,26.98212846,76.70068316,6.770434148,watermelon,Sandy
67,34,35,26.90435747,76.25426228,6.727468157,watermelon,Loam
74,23,37,25.86475496,76.67468041,6.662244646,watermelon,Sandy Loam
78,25,35,26.70607759,71.14149505,6.944640222,watermelon,Sandy
67,36,40,26.44019475,70.91934337,6.507110986,watermelon,Sandy Loam
97,23,45,26.283443,74.42478917,6.520663422,watermelon,Sandy
94,41,41,26.84366082,73.85039964,6.106500787,watermelon,Sandy Loam
99,48,40,26.03967219,73.9862443,6.277484043,watermelon,Sandy
69,28,43,24.92994759,75.00802358,6.195142279,watermelon,Sandy
87,29,41,25.50736962,74.24340241,6.792035575,watermelon,Sandy Loam
100,39,45,25.4438391,77.9392312,6.472756256,watermelon,Sandy Loam
85,24,35,26.12588914,76.5507939,6.000975617,watermelon,Sandy Loam
78,38,45,25.10474753,77.5267616,6.587791262,watermelon,Sandy Loam
78,25,38,26.27520631,76.63249555,6.956508826,watermelon,Sandy Loam
77,42,45,26.27061608,73.09194521,6.259086583,watermelon,Sandy Loam
96,39,44,26.73690828,77.82430156,6.747537642,watermelon,Sandy Loam
98,43,41,25.04746944,75.5667282,6.932537231,watermelon,Sandy Loam
75,43,44,24.69368934,75.56967628,6.353107393,watermelon,Loam
86,28,43,24.54356968,74.60808277,6.211748957,watermelon,Sandy Loam
69,40,44,25.89762315,71.96664832,6.277245254,watermelon,Sandy Loam
81,32,40,26.6333118,74.31756844,6.560443519,watermelon,Sandy Loam
105,48,39,25.35794749,70.45846265,6.903020221,watermelon,Sandy
83,30,37,25.28784623,79.63667876,6.765094964,watermelon,Sandy Loam
96,25,35,26.63838589,74.69546874,6.189213927,watermelon,Sandy Loam
82,36,40,25.3310446,74.30533791,6.904241707,watermelon,Sandy Loam
69,41,45,26.89750174,73.89241484,6.463271076,watermelon,Sandy
106,42,37,26.98603693,79.4138489,6.260838965,watermelon,Sandy Loam
100,35,45,26.57826922,79.11878202,6.776533055,muskmelon,Loam
99,45,38,26.82054812,78.03555162,6.528404378,muskmelon,Sandy Loam
86,43,42,28.09910406,79.22237826,6.750145572,muskmelon,Sandy Loam
103,36,42,27.04943594,75.83130708,6.562832807,muskmelon,Sandy
80,44,35,28.91690582,79.55695552,6.117530021,muskmelon,Sandy Loam
66,43,39,28.86895762,78.25103208,6.076459669,muskmelon,Sandy Loam
102,42,43,28.17220859,77.21405224,6.293486295,muskmelon,Sandy Loam
99,48,41,28.24908541,75.06998135,6.069171847,muskmelon,Sandy Loam
98,24,42,26.76317235,75.35567642,6.740983646,muskmelon,Sandy Loam
93,44,42,27.82629037,79.26765349,6.201797639,muskmelon,Sandy
66,48,38,27.52379742,77.09688432,6.041027474,muskmelon,Sandy
100,27,42,28.06785065,75.97685539,6.019372459,muskmelon,Sandy
68,25,35,28.08417927,75.73891887,6.704104127,muskmelon,Sandy Loam
69,39,45,27.47090661,79.79453182,6.494251024,muskmelon,Sandy Loam
94,44,35,27.27973674,75.38971208,6.224535449,muskmelon,Sandy Loam
80,45,45,27.47212559,76.21322065,6.160414414,muskmelon,Sandy Loam
104,23,45,28.68846716,79.30111601,6.168757984,muskmelon,Sandy Loam
95,32,41,26.02415146,76.66737633,6.085444691,muskmelon,Sandy Loam
67,36,38,28.09588297,79.16748386,6.159050816,muskmelon,Sandy
72,32,38,28.69238699,77.58862544,6.606033244,muskmelon,Sandy Loam
70,27,43,27.20619412,77.86798698,6.447662945,muskmelon,Loam
85,24,43,28.05248036,78.92217834,6.105909623,muskmelon,Sandy Loam
92,30,36,28.57240298,78.61870344,6.559763394,muskmelon,Sandy
76,31,37,28.10968327,77.43510994,6.14410903,muskmelon,Sandy Loam
87,43,40,27.20480805,77.91440379,6.099662369,muskmelon,Sandy
102,43,43,28.11858526,77.12543021,6.413927319,muskmelon,Loam
70,39,42,28.62800691,75.10051615,6.075144116,muskmelon,Sandy Loam
89,43,45,28.81196601,75.36881284,6.123802502,muskmelon,Sandy Loam
87,42,44,26.72338349,75.93897939,6.698468621,muskmelon,Sandy Loam
101,43,40,28.26092798,77.92367701,6.088885814,muskmelon,Sandy Loam
85,35,38,28.72791119,79.29753295,6.367800632,muskmelon,Sandy
95,43,44,27.91105641,75.78413842,6.425930938,muskmelon,Sandy Loam
89,43,41,27.96361426,78.88482153,6.469983276,muskmelon,Sandy Loam
92,29,44,27.59052369,76.33617236,6.094016338,muskmelon,Sandy Loam
83,44,42,26.33897716,75.69759008,6.150090899,muskmelon,Sandy Loam
73,35,42,28.90415889,75.75284363,6.646962425,muskmelon,Sandy Loam
72,43,36,26.42711692,75.02696201,6.379690748,muskmelon,Sandy Loam
105,26,36,28.55657523,75.70937262,6.732834334,muskmelon,Sandy Loam
80,31,36,28.84070774,78.76312893,6.126019932,muskmelon,Sandy Loam
93,40,37,27.53545677,76.72742702,6.161123579,muskmelon,Sandy Loam
67,31,42,26.11535046,79.86907886,6.442810053,muskmelon,Sandy Loam
105,41,45,26.84492803,76.60666594,6.732049075,muskmelon,Sandy Loam
95,40,37,28.03157242,76.82172592,6.243673725,muskmelon,Sandy
80,41,35,26.82424457,75.56698742,6.266208727,muskmelon,Sandy Loam
91,28,39,26.72653142,77.00687531,6.350623739,muskmelon,Sandy Loam
84,30,42,27.69708334,79.30759855,6.002927293,muskmelon,Sandy Loam
91,38,41,28.73019662,75.97015715,6.342573112,muskmelon,Sandy
68,29,43,28.54097171,77.91778307,6.163921248,muskmelon,Sandy Loam
102,37,45,27.80311922,76.78336933,6.121745389,muskmelon,Sandy Loam
83,44,39,26.29035669,75.53330091,6.130160473,muskmelon,Sandy
98,38,38,26.46583649,79.87679041,6.440584681,muskmelon,Sandy Loam
86,35,37,28.49401389,79.72981338,6.185053234,muskmelon,Sandy Loam
83,25,35,26.79161808,77.51054946,6.157724816,muskmelon,Sandy
78,40,38,28.12533739,76.52291141,6.776987974,muskmelon,Sandy Loam
80,39,37,26.93114233,78.56161439,6.431970877,muskmelon,Sandy Loam
94,30,38,28.45771748,77.12534736,6.708743843,muskmelon,Sandy Loam
103,30,37,26.96872279,77.17444796,6.010739645,muskmelon,Sandy Loam
85,32,39,28.48882958,76.07574233,6.365956658,muskmelon,Sandy Loam
74,27,37,28.47156259,75.77069618,6.668382766,muskmelon,Sandy
80,34,36,26.0767265,75.14362622,6.74669542,muskmelon,Sandy Loam
80,25,35,26.30008597,75.80015308,6.031665834,muskmelon,Sandy Loam
72,24,35,28.82729394,75.79007335,6.40077205,muskmelon,Sandy Loam
78,38,40,28.93061247,78.22980899,6.448792689,muskmelon,Sandy
69,47,39,28.94349168,78.90741192,6.251420275,muskmelon,Sandy Loam
96,23,37,27.03306461,76.47355778,6.274452811,muskmelon,Sandy
96,23,42,28.8843055,79.0371147,6.135996372,muskmelon,Sandy
96,33,44,26.7058373,77.91185695,6.194090172,muskmelon,Sandy Loam
74,29,37,28.78714005,79.65343534,6.327822962,muskmelon,Loam
95,33,38,27.57819995,77.86597437,6.212567211,muskmelon,Sandy Loam
80,48,42,28.48069921,75.33698678,6.640470863,muskmelon,Sandy
100,30,42,26.51492243,79.96218673,6.685553129,muskmelon,Sandy Loam
105,43,40,27.05457761,79.81637388,6.327210469,muskmelon,Sandy Loam
87,29,35,28.03167341,78.12603235,6.35544263,muskmelon,Sandy Loam
79,23,45,27.5854649,76.89216849,6.085682344,muskmelon,Sandy Loam
69,36,36,26.08808014,78.42402083,6.781050373,muskmelon,Sandy Loam
92,40,44,26.99611732,75.84660317,6.630301421,muskmelon,Sandy Loam
65,36,42,26.87317436,76.14849627,6.484799661,muskmelon,Sandy
71,36,35,27.96586565,75.71832938,6.566759102,muskmelon,Sandy
98,46,38,27.87726019,77.48839665,6.170520518,muskmelon,Sandy Loam
100,36,43,28.17052093,79.19790371,6.012480351,muskmelon,Sandy Loam
67,38,44,28.34033587,75.01506395,6.541150335,muskmelon,Sandy Loam
83,40,37,28.07265321,76.91533173,6.341400922,muskmelon,Sandy Loam
102,43,44,27.68275966,77.50969311,6.150686364,muskmelon,Sandy Loam
68,33,39,27.92705913,76.39356832,6.438008153,muskmelon,Sandy Loam
105,34,41,26.99901833,76.64193051,6.547041903,muskmelon,Sandy
96,23,40,26.59350075,76.79742953,6.399891457,muskmelon,Sandy
70,39,37,28.87331077,75.60932469,6.186770318,muskmelon,Sandy Loam
75,41,44,27.55852465,75.45773041,6.159020864,muskmelon,Sandy Loam
84,47,45,28.19378695,76.46241065,6.660954816,muskmelon,Sandy Loam
87,29,37,26.98780984,77.78226196,6.504906979,muskmelon,Sandy
65,36,41,27.05380704,76.81758779,6.706053225,muskmelon,Sandy Loam
72,39,42,26.3506296,79.2911951,6.067665498,muskmelon,Sandy Loam
99,26,42,28.34081108,79.5513539,6.419083092,muskmelon,Sandy Loam
84,24,36,27.61475136,79.22253035,6.39637861,muskmelon,Sandy Loam
74,43,40,26.04863538,76.34685096,6.375923383,muskmelon,Sandy Loam
81,31,45,28.5275305,79.57459443,6.700337732,muskmelon,Sandy Loam
67,44,37,27.50416396,78.46806467,6.565312653,muskmelon,Sandy Loam
91,39,42,27.89578588,79.78993038,6.286515359,muskmelon,Sandy Loam
75,33,42,26.04927452,76.3821731,6.448061578,muskmelon,Sandy Loam
91,34,44,27.96017885,76.69532178,6.585872508,muskmelon,Sandy
98,49,101,22.75088787,70.69489172,6.021466996,apple,Sandy Loam
81,65,102,23.8494014,74.34814995,6.633220586,apple,Loam
88,49,110,22.60800988,74.58900601,6.726289556,apple,Loam
82,41,106,21.18667419,71.13435689,6.821152192,apple,Loam
94,50,106,23.41044706,71.69913296,6.087905967,apple,Loam
106,58,109,22.86006627,73.12859895,6.324151693,apple,Sandy Loam
101,60,110,22.48403042,73.40819246,6.272179946,apple,Stony / Rocky Loam
74,44,110,22.02775403,72.96129462,6.290993052,apple,Sandy Loam
96,65,101,21.91191314,71.68748063,6.999226821,apple,Sandy Loam
75,45,104,23.71059131,73.27392415,6.158473817,apple,Sandy Loam
104,43,102,21.37784654,72.72043743,6.073241391,apple,Sandy Loam
103,42,101,22.84852833,74.32130209,6.579497202,apple,Loam
87,47,109,23.1094265,72.79630809,6.883180271,apple,Sandy Loam
83,60,104,23.25230817,74.54128292,6.367420996,apple,Loam
74,54,105,23.67287749,70.4935574,6.208418722,apple,Sandy Loam
104,64,104,23.76881552,70.59810302,6.2983508,apple,Sandy Loam
110,61,103,23.34386401,71.47684705,6.78188384,apple,Loam
111,58,104,22.63946441,70.18451645,6.197945522,apple,Loam
107,42,108,22.45696744,74.76285385,6.105934087,apple,Sandy Loam
81,65,100,22.96388477,73.58065995,6.35648105,apple,Loam
109,49,110,21.07273439,73.56585985,6.541053829,apple,Loam
103,49,103,22.44075021,72.70785115,6.185062404,apple,Sandy Loam
76,64,101,22.71271308,70.45261746,6.169489065,apple,Loam
108,61,103,21.70416965,73.44006288,6.251707342,apple,Loam
103,65,109,22.43324518,72.48667725,6.300448951,apple,Loam
106,62,108,21.25941052,72.84416234,6.321347769,apple,Loam
87,65,102,22.9215706,74.89613443,6.78022267,apple,Loam
99,64,103,22.81212536,71.51861705,6.527314401,apple,Stony / Rocky Loam
83,58,105,21.12152071,70.6878768,6.136687393,apple,Loam
80,65,103,21.11478672,70.31528693,6.059363609,apple,Loam
111,47,101,23.59997268,70.97597665,6.096449493,apple,Loam
76,41,108,23.12652652,74.71203306,6.393492999,apple,Sandy Loam
85,64,102,22.98458907,73.3204487,6.375718516,apple,Loam
84,62,106,22.12659387,70.97818277,6.886021424,apple,Loam
98,63,107,22.53779727,71.48135786,6.210819862,apple,Sandy Loam
97,59,100,22.49095104,71.70292746,6.295985716,apple,Loam
92,46,109,22.35548159,74.47811755,6.546673619,apple,Loam
87,42,101,22.20700989,73.50574163,6.943382913,apple,Sandy Loam
100,43,107,22.44516988,74.73763514,6.117227184,apple,Loam
102,44,107,22.76643029,72.12438519,6.942289294,apple,Loam
100,42,106,22.19109412,70.02575116,6.662034371,apple,Sandy Loam
95,58,101,23.6119202,71.70293849,6.312781806,apple,Loam
95,56,103,23.86087054,74.92048112,6.265015126,apple,Sandy Loam
79,65,110,21.42177231,72.62665309,6.684922574,apple,Stony / Rocky Loam
76,44,110,22.36629253,70.78572467,6.239652177,apple,Loam
89,54,104,23.99686172,71.61001707,6.324778636,apple,Loam
105,51,103,21.80129837,72.73446667,6.054823557,apple,Loam
99,64,105,23.80436344,72.80441624,6.524248787,apple,Loam
90,64,109,23.71475278,71.53331177,6.131333387,apple,Loam
93,43,107,23.34467359,70.37981478,6.311975094,apple,Loam
84,46,101,22.31253665,70.03577124,6.230557448,apple,Loam
94,60,107,23.50201428,72.21083961,6.16999105,apple,Loam
102,44,103,23.46260321,71.45665004,6.182751473,apple,Loam
102,57,105,23.06204373,72.39544055,6.745858905,apple,Loam
76,52,104,22.47420512,71.22759742,6.517370134,apple,Sandy Loam
76,61,102,22.69780133,72.82223419,6.03456749,apple,Loam
101,59,106,23.66682067,73.90191078,6.452367662,apple,Sandy Loam
